s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s
Time,HRR,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_GEOM,Q_ENTH,Q_TOTAL,BURN_RATE
 1.2300057E+002, 1.0935399E+000, 5.5422319E+001,-8.3035918E+001, 2.2017862E+001,-2.4166383E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.2530377E-002,-4.5263631E+000, 6.0260453E-005
 1.2360294E+002, 1.0614042E+000, 5.4561139E+001,-8.2757741E+001, 2.2754569E+001,-2.0702683E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.0316082E-001,-4.4013311E+000, 5.9903109E-005
 1.2420647E+002, 1.0510102E+000, 5.3589938E+001,-8.1299495E+001, 2.2555092E+001,-2.3454916E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.4555138E-002,-4.1269101E+000, 5.8330658E-005
 1.2480333E+002, 1.0293334E+000, 5.2663501E+001,-8.0369826E+001, 2.2790475E+001,-2.3833030E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.6094536E-003,-3.9103502E+000, 5.6624047E-005
 1.2540376E+002, 1.0156455E+000, 5.1718678E+001,-7.9447699E+001, 2.2860114E+001,-2.1165807E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-3.3534506E-002,-3.8744274E+000, 5.6509562E-005
 1.2600575E+002, 9.7124387E-001, 5.0871669E+001,-7.8156805E+001, 2.2481796E+001,-1.7143419E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.7022360E-002,-3.8492396E+000, 5.3612745E-005
 1.2660624E+002, 9.0003875E-001, 5.0020690E+001,-7.7105222E+001, 2.2532776E+001,-1.3505063E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.8015356E-003,-3.6652222E+000, 4.9637423E-005
 1.2720406E+002, 8.6631418E-001, 4.9233633E+001,-7.6311743E+001, 2.2489728E+001,-1.3379074E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-6.6574538E-002,-3.7354465E+000, 4.9342417E-005
 1.2780318E+002, 8.9708885E-001, 4.8295669E+001,-7.5132952E+001, 2.2312430E+001,-1.2001119E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.8492757E-002,-3.6397659E+000, 5.0168858E-005
 1.2840297E+002, 9.0069590E-001, 4.7429655E+001,-7.3796826E+001, 2.1675945E+001,-8.6476485E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.3943081E-002,-3.7991771E+000, 4.9601243E-005
 1.2900275E+002, 8.6939962E-001, 4.6620519E+001,-7.2964554E+001, 2.1717253E+001,-8.0980658E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.5290237E-002,-3.7654806E+000, 4.8826800E-005
 1.2960687E+002, 8.6096128E-001, 4.5747140E+001,-7.1832872E+001, 2.1333223E+001,-1.6744005E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.8301324E-002,-3.9082914E+000, 4.7694751E-005
 1.3020303E+002, 8.3728673E-001, 4.4977032E+001,-7.1332322E+001, 2.2000319E+001,-1.4629076E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-3.4296338E-002,-3.5323131E+000, 4.6064896E-005
 1.3080273E+002, 7.9744297E-001, 4.4245386E+001,-6.9750162E+001, 2.1249325E+001,-1.7622654E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.0809704E-001,-3.4756318E+000, 4.4881218E-005
 1.3140248E+002, 8.1222627E-001, 4.3380118E+001,-6.9218803E+001, 2.1560660E+001,-1.2205192E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.2006836E-001,-3.4780044E+000, 4.4442175E-005
 1.3200230E+002, 7.7083988E-001, 4.2553971E+001,-6.7928768E+001, 2.1056370E+001,-1.3274855E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.1271112E-002,-3.5608616E+000, 4.2668742E-005
