s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s
Time,HRR,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_GEOM,Q_ENTH,Q_TOTAL,BURN_RATE
 1.0080618E+002, 5.0578859E+000, 9.4189978E+001,-1.3412116E+002, 2.6623427E+001,-1.3485844E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-6.6290785E-002,-8.3847298E+000, 2.8136260E-004
 1.0140023E+002, 4.8670887E+000, 9.2690520E+001,-1.3279572E+002, 2.7459803E+001,-1.2692012E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-6.9531886E-002,-7.9052290E+000, 2.7038878E-004
 1.0200259E+002, 4.5671756E+000, 9.1806978E+001,-1.3064867E+002, 2.6222957E+001,-1.7185310E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.5576310E-002,-8.2234094E+000, 2.4963941E-004
 1.0260012E+002, 4.3648742E+000, 9.0739898E+001,-1.2931686E+002, 2.6442538E+001,-1.4207467E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.0754273E-002,-7.9116254E+000, 2.4550833E-004
 1.0320130E+002, 4.4444809E+000, 8.9001954E+001,-1.2801623E+002, 2.7035390E+001,-7.5768731E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-7.1118448E-002,-7.6101726E+000, 2.4930922E-004
 1.0380059E+002, 4.4424095E+000, 8.7461587E+001,-1.2590450E+002, 2.6267888E+001,-8.1501755E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-4.1059566E-002,-7.8141145E+000, 2.4711417E-004
 1.0440028E+002, 4.4317176E+000, 8.6214409E+001,-1.2413960E+002, 2.5691879E+001,-1.1160844E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-4.0659829E-002,-7.9132035E+000, 2.4332864E-004
 1.0500055E+002, 4.2978381E+000, 8.5224291E+001,-1.2347541E+002, 2.6890328E+001,-1.0356270E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.1752642E-002,-7.1665134E+000, 2.4179856E-004
 1.0560017E+002, 4.3491704E+000, 8.4040470E+001,-1.2173026E+002, 2.6536940E+001,-1.0115991E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.8949376E-002,-6.9048375E+000, 2.4043321E-004
 1.0620551E+002, 4.2410531E+000, 8.2362824E+001,-1.1987809E+002, 2.5792554E+001,-9.0276889E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.6384305E-001,-7.5719366E+000, 2.3928081E-004
 1.0680045E+002, 4.3478587E+000, 8.0616618E+001,-1.1781193E+002, 2.5475372E+001,-1.3756708E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 9.2044198E-003,-7.5096476E+000, 2.3950155E-004
 1.0740466E+002, 4.1786912E+000, 7.9353070E+001,-1.1613656E+002, 2.4447718E+001,-1.4653274E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.0093564E-001,-8.3036172E+000, 2.3204880E-004
 1.0800484E+002, 4.0137774E+000, 7.8734771E+001,-1.1446925E+002, 2.3987881E+001,-1.5784494E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.1142283E-001,-7.8906626E+000, 2.2415239E-004
 1.0860213E+002, 3.9475619E+000, 7.7703389E+001,-1.1387414E+002, 2.4689056E+001,-1.7812359E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.4182298E-002,-7.7122513E+000, 2.2033204E-004
