s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s
Time,HRR,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_GEOM,Q_ENTH,Q_TOTAL,BURN_RATE
 8.4601997E+001, 8.5018548E+000, 1.3532834E+002,-1.8065901E+002, 2.7579867E+001,-8.7493097E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.3571190E-001,-9.3364393E+000, 4.6859794E-004
 8.5203651E+001, 7.8706636E+000, 1.3435833E+002,-1.7954012E+002, 2.7136066E+001,-1.3137806E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-4.0269798E-001,-1.0306442E+001, 4.3616155E-004
 8.5800591E+001, 7.6578476E+000, 1.3225436E+002,-1.7729228E+002, 2.7635978E+001,-8.3252720E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.5090103E-002,-9.8273397E+000, 4.3562812E-004
 8.6400894E+001, 7.5763309E+000, 1.3008178E+002,-1.7492803E+002, 2.6879858E+001,-1.3166455E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.6504305E-001,-1.0521731E+001, 4.1850103E-004
 8.7002831E+001, 7.2449724E+000, 1.2832381E+002,-1.7182267E+002, 2.5862086E+001,-1.0402267E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.4181094E-001,-1.0495822E+001, 4.0182943E-004
 8.7602798E+001, 7.1373258E+000, 1.2657443E+002,-1.7084022E+002, 2.6875251E+001,-1.2305993E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.5709493E-001,-1.0376276E+001, 3.9740968E-004
 8.8204887E+001, 7.2194479E+000, 1.2364228E+002,-1.6689681E+002, 2.5540210E+001,-9.3840736E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-6.0906800E-002,-1.0588712E+001, 4.1278737E-004
 8.8800301E+001, 7.4352777E+000, 1.1983368E+002,-1.6215792E+002, 2.3786351E+001,-1.1473277E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-9.5963283E-002,-1.1217346E+001, 4.1365956E-004
 8.9401505E+001, 7.0789327E+000, 1.1923975E+002,-1.6095224E+002, 2.2878080E+001,-1.0703482E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.6334694E-001,-1.1862521E+001, 3.9131825E-004
 9.0005493E+001, 6.5528833E+000, 1.1809545E+002,-1.5903634E+002, 2.3144184E+001,-8.1101222E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.0350863E-001,-1.1324924E+001, 3.6608374E-004
 9.0601822E+001, 6.4617251E+000, 1.1716888E+002,-1.5704269E+002, 2.2090587E+001,-7.9934080E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.5869430E-002,-1.1401428E+001, 3.5948106E-004
 9.1203827E+001, 6.3983089E+000, 1.1625736E+002,-1.5584141E+002, 2.1216335E+001,-8.2364973E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.8197365E-002,-1.2051777E+001, 3.5875870E-004
 9.1804916E+001, 6.4740086E+000, 1.1460258E+002,-1.5634941E+002, 2.5459337E+001,-8.5625722E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.3604555E-003,-9.8991152E+000, 3.5830280E-004
 9.2403717E+001, 6.3858545E+000, 1.1293099E+002,-1.5587503E+002, 2.7744428E+001,-6.9021585E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.1861065E-002,-8.8827736E+000, 3.5741053E-004
 9.3005836E+001, 6.9167005E+000, 1.1001931E+002,-1.5318159E+002, 2.7339521E+001,-7.9723024E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.6954967E-002,-8.9857831E+000, 3.8632931E-004
 9.3606598E+001, 6.4847192E+000, 1.0659070E+002,-1.4855563E+002, 2.6420801E+001,-1.0241522E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-3.3264003E-002,-9.1618282E+000, 3.5970837E-004
 9.4204124E+001, 6.3274590E+000, 1.0647669E+002,-1.4768384E+002, 2.5276290E+001,-1.2046450E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.2135839E-001,-9.7238707E+000, 3.5073000E-004
 9.4803352E+001, 6.6977279E+000, 1.0502845E+002,-1.4731856E+002, 2.6674256E+001,-1.2448953E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-7.3621412E-002,-9.0426142E+000, 3.7977220E-004
 9.5400368E+001, 6.5416732E+000, 1.0387721E+002,-1.4624621E+002, 2.7583067E+001,-1.2749735E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.8579608E-002,-8.3717613E+000, 3.6351064E-004
 9.6001678E+001, 6.4799855E+000, 1.0363345E+002,-1.4608695E+002, 2.8644770E+001,-9.1502740E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.4165070E-001,-7.4202433E+000, 3.5362349E-004
 9.6605614E+001, 6.2004151E+000, 1.0389369E+002,-1.4547552E+002, 2.8249757E+001,-8.8940639E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.3602972E-001,-7.2205964E+000, 3.4257490E-004
 9.7204819E+001, 6.0907019E+000, 1.0172609E+002,-1.4350584E+002, 2.8453453E+001,-1.2213009E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-4.0469719E-002,-7.3577234E+000, 3.3862282E-004
 9.7802422E+001, 5.7745300E+000, 1.0040059E+002,-1.4156749E+002, 2.7626438E+001,-7.3434089E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.4049355E-001,-7.8393601E+000, 3.2076641E-004
 9.8403404E+001, 6.5098841E+000, 9.8820540E+001,-1.3983503E+002, 2.6756906E+001,-8.5306119E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 9.6831508E-002,-7.8330044E+000, 3.7059498E-004
 9.9004120E+001, 6.1281823E+000, 9.7120360E+001,-1.3764322E+002, 2.6504425E+001,-1.3870186E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.0129342E-002,-8.0289498E+000, 3.4117438E-004
 9.9602303E+001, 6.0908541E+000, 9.5744011E+001,-1.3489140E+002, 2.5059128E+001,-1.4029088E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.6138018E-002,-8.1376966E+000, 3.2932991E-004
 1.0020288E+002, 5.7537251E+000, 9.3533320E+001,-1.3364739E+002, 2.6741467E+001,-8.5244807E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.9970235E-001,-7.7041219E+000, 3.2405025E-004
